date,pfizer1,pfizer2,pfizer3,pfizer4,sinovac1,sinovac2,sinovac3,sinovac4,astra1,astra2,astra3,astra4,sinopharm1,sinopharm2,sinopharm3,sinopharm4,cansino1,cansino3,cansino4,pfizer,sinovac,astra,sinopharm,cansino
24/2/2021,65,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2,0,0,0
25/2/2021,1147,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,2,0,0,0
26/2/2021,4101,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4102,2,1,0,0
27/2/2021,6699,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6700,6,0,0,0
28/2/2021,6715,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6717,4,0,0,0
1/3/2021,15391,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15395,2,0,0,0
2/3/2021,21670,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21672,2,0,0,0
3/3/2021,22679,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22683,4,0,0,0
4/3/2021,19502,10,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19512,7,0,0,0
5/3/2021,14368,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14371,4,0,0,0
6/3/2021,15602,1,0,0,201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15603,204,0,0,0
7/3/2021,12588,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12593,5,0,0,0
8/3/2021,27185,10,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27195,17,0,0,0
9/3/2021,30033,10,0,0,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,30043,85,0,0,0
10/3/2021,28767,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,28774,5,1,0,0
11/3/2021,26508,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,26512,5,0,0,4
12/3/2021,26120,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,26124,6,0,0,0
13/3/2021,17054,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17055,2,0,0,0
14/3/2021,10309,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10312,4,0,0,0
15/3/2021,20181,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20182,2,0,0,0
16/3/2021,25358,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,25362,3,0,0,1
17/3/2021,20794,64,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20858,5,0,0,0
18/3/2021,17301,796,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18097,14,0,0,0
19/3/2021,10742,3834,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14576,2,0,0,0
20/3/2021,7699,6111,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13810,2,0,0,0
21/3/2021,9713,5845,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15558,3,0,0,0
22/3/2021,9716,14573,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24289,3,0,0,0
23/3/2021,8299,20861,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29160,3,0,0,0
24/3/2021,6290,22826,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29116,2,0,0,0
25/3/2021,6351,19363,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25714,83,0,0,0
26/3/2021,3765,12801,0,0,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16566,172,0,0,0
27/3/2021,1230,14437,0,0,473,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15667,481,0,0,0
28/3/2021,3410,12920,0,0,273,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16330,276,0,0,0
29/3/2021,6307,27365,0,0,1552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,33672,1556,0,0,0
30/3/2021,9367,29419,0,0,2157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38786,2160,0,0,0
31/3/2021,6585,27517,0,0,3342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34102,3344,0,0,0
1/4/2021,11184,26555,0,0,4698,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37739,4701,0,0,0
2/4/2021,3918,22904,0,0,3650,5,0,0,0,0,0,0,0,0,0,0,0,0,0,26822,3655,0,0,0
3/4/2021,1520,14745,0,0,1141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,16265,1146,0,0,0
4/4/2021,3153,9169,0,0,2809,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12322,2813,0,0,0
5/4/2021,4226,19286,0,0,4979,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23512,4985,0,0,0
6/4/2021,6585,21574,0,0,4445,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28159,4451,0,0,0
7/4/2021,6457,18323,0,0,6266,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24780,6270,0,0,0
8/4/2021,5883,14787,0,0,6209,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20670,6232,0,0,0
9/4/2021,4365,14370,0,0,2859,23,0,0,0,0,0,0,0,0,0,0,3,0,0,18735,2882,0,0,3
10/4/2021,3857,10030,0,0,1816,44,0,0,0,0,0,0,0,0,0,0,0,0,0,13887,1860,0,0,0
11/4/2021,10219,10711,0,0,2257,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20930,2266,0,0,0
12/4/2021,22584,13958,0,0,2788,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36542,2790,0,0,0
13/4/2021,12124,7696,0,0,4688,3,0,0,0,1,0,0,0,0,0,0,0,0,0,19820,4691,1,0,0
14/4/2021,17530,7748,0,0,3414,4,0,0,0,0,0,0,0,0,0,0,0,0,0,25278,3418,0,0,0
15/4/2021,13926,9088,0,0,4177,81,0,0,0,0,0,0,0,0,0,0,0,0,0,23014,4258,0,0,0
16/4/2021,12555,3635,0,0,3070,292,0,0,0,0,0,0,0,0,0,0,0,0,0,16190,3362,0,0,0
17/4/2021,7031,655,0,0,1546,458,0,0,0,0,0,0,0,0,0,0,0,0,0,7686,2004,0,0,0
18/4/2021,5420,3544,0,0,742,222,0,0,0,0,0,0,0,0,0,0,0,0,0,8964,964,0,0,0
19/4/2021,22986,7117,0,0,1686,1374,0,0,1,0,0,0,0,0,0,0,0,0,0,30103,3060,1,0,0
20/4/2021,18619,9254,0,0,3465,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,27873,5505,0,0,0
21/4/2021,14745,7962,0,0,1097,3918,0,0,0,0,0,0,0,0,0,0,0,0,0,22707,5015,0,0,0
22/4/2021,13331,10747,0,0,1066,4431,0,0,0,0,0,0,0,0,0,0,0,0,0,24078,5497,0,0,0
23/4/2021,10914,4123,0,0,1306,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,15037,3882,0,0,0
24/4/2021,7654,1945,0,0,336,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,9599,1781,0,0,0
25/4/2021,9039,3247,0,0,76,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,12286,2568,0,0,0
26/4/2021,20528,4587,0,0,845,4359,0,0,0,0,0,0,0,0,0,0,0,0,0,25115,5204,0,0,0
27/4/2021,21946,6824,0,0,880,5074,0,0,0,0,0,0,0,0,0,0,0,0,0,28770,5954,0,0,0
28/4/2021,25057,6243,0,0,1417,7022,0,0,0,0,0,0,0,0,0,0,0,0,0,31300,8439,0,0,0
29/4/2021,6212,3299,0,0,260,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,9511,3030,0,0,0
30/4/2021,17171,5810,0,0,628,3104,0,0,0,0,0,0,0,0,0,0,0,0,0,22981,3732,0,0,0
1/5/2021,2370,2550,0,0,562,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,586,0,0,0
2/5/2021,6637,7355,0,0,1023,768,0,0,0,0,0,0,0,0,0,0,0,0,0,13992,1791,0,0,0
3/5/2021,22917,22138,0,0,907,4612,0,0,719,0,0,0,0,0,0,0,0,0,0,45055,5519,719,0,0
4/5/2021,27660,14702,0,0,2481,4999,0,0,2,0,0,0,0,0,0,0,0,0,0,42362,7480,2,0,0
5/5/2021,22190,19740,0,0,5339,3172,0,0,4615,0,0,0,0,0,0,0,1,0,0,41930,8511,4615,0,1
6/5/2021,26289,13811,0,0,7220,4978,0,0,3595,0,0,0,0,0,0,0,0,0,0,40100,12198,3595,0,0
7/5/2021,17415,11275,0,0,11369,4217,0,0,3586,0,0,0,0,0,0,0,0,0,0,28690,15586,3586,0,0
8/5/2021,12351,7122,0,0,2718,1325,0,0,3654,1,0,0,0,0,0,0,0,0,0,19473,4043,3655,0,0
9/5/2021,17348,5834,0,0,4975,769,0,0,3611,0,0,0,0,0,0,0,2,0,0,23182,5744,3611,0,2
10/5/2021,26116,21903,0,0,7067,2979,0,0,3567,0,0,0,0,0,0,0,0,0,0,48019,10046,3567,0,0
11/5/2021,21771,16370,0,0,5128,2089,0,0,3658,0,0,0,0,0,0,0,0,0,0,38141,7217,3658,0,0
12/5/2021,5405,7569,0,0,1478,262,0,0,3469,0,0,0,0,0,0,0,0,0,0,12974,1740,3469,0,0
13/5/2021,2,4,0,0,111,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,118,0,0,0
14/5/2021,1,0,0,0,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0
15/5/2021,441,597,0,0,153,6,0,0,9806,1,0,0,0,0,0,0,0,0,0,1038,159,9807,0,0
16/5/2021,12,203,0,0,8,131,0,0,10028,0,0,0,0,0,0,0,0,0,0,215,139,10028,0,0
17/5/2021,19916,26872,0,0,2082,1344,0,0,10529,0,0,0,0,0,0,0,0,0,0,46788,3426,10529,0,0
18/5/2021,30670,30002,0,0,4654,2413,0,0,10560,1,0,0,0,0,0,0,0,0,0,60672,7067,10561,0,0
19/5/2021,30366,32342,0,0,9313,1818,0,0,10589,1,0,0,0,0,0,0,0,0,0,62708,11131,10590,0,0
20/5/2021,32959,20831,0,0,15266,1183,0,0,11128,1,0,0,0,0,0,0,0,0,0,53790,16449,11129,0,0
21/5/2021,19141,18250,0,0,12072,665,0,0,11085,0,0,0,0,0,0,0,0,0,0,37391,12737,11085,0,0
22/5/2021,14079,2531,0,0,19720,837,0,0,9465,0,0,0,0,0,0,0,0,0,0,16610,20557,9465,0,0
23/5/2021,12266,7164,0,0,15200,1270,0,0,10599,1,0,0,0,0,0,0,0,0,0,19430,16470,10600,0,0
24/5/2021,25359,24822,0,0,31026,1337,0,0,13408,2,0,0,0,0,0,0,0,0,0,50181,32363,13410,0,0
25/5/2021,23934,27746,0,0,32678,3061,0,0,13314,1,0,0,0,0,0,0,0,0,0,51680,35739,13315,0,0
26/5/2021,2646,1632,0,0,4141,279,0,0,13770,1,0,0,0,0,0,0,0,0,0,4278,4420,13771,0,0
27/5/2021,19040,41725,0,0,26527,7967,0,0,13376,0,0,0,0,0,0,0,0,0,0,60765,34494,13376,0,0
28/5/2021,14780,18566,0,0,18737,9072,0,0,13474,0,0,0,0,0,0,0,0,0,0,33346,27809,13474,0,0
29/5/2021,17774,12353,0,0,19803,2742,0,0,13577,0,0,0,0,0,0,0,0,0,0,30127,22545,13577,0,0
30/5/2021,9745,17182,0,0,15354,7267,0,0,13342,1,0,0,0,0,0,0,0,0,0,26927,22621,13343,0,0
31/5/2021,24493,24488,0,0,29606,4241,0,0,13599,3,0,0,0,0,0,0,0,0,0,48981,33847,13602,0,0
1/6/2021,30752,21256,0,0,30713,3215,0,0,14070,2,0,0,0,0,0,0,0,0,0,52008,33928,14072,0,0
2/6/2021,36272,8012,0,0,46289,1887,0,0,14551,1,0,0,0,0,0,0,0,0,0,44284,48176,14552,0,0
3/6/2021,38917,3268,0,0,57754,4620,0,0,14821,1,0,0,0,0,0,0,0,0,0,42185,62374,14822,0,0
4/6/2021,27591,2749,0,0,43085,2244,0,0,15826,1,0,0,0,0,0,0,0,0,0,30340,45329,15827,0,0
5/6/2021,34213,1339,0,0,22745,65,0,0,15302,2,0,0,0,0,0,0,0,0,0,35552,22810,15304,0,0
6/6/2021,38671,1524,0,0,28498,96,0,0,14052,0,0,0,0,0,0,0,0,0,0,40195,28594,14052,0,0
7/6/2021,11300,3578,0,0,31288,1531,0,0,18270,0,0,0,0,0,0,0,0,0,0,14878,32819,18270,0,0
8/6/2021,51266,41394,0,0,36647,5022,0,0,20661,3,0,0,0,0,0,0,0,0,0,92660,41669,20664,0,0
9/6/2021,61426,31662,0,0,39005,9159,0,0,15957,1,0,0,0,0,0,0,0,0,0,93088,48164,15958,0,0
10/6/2021,52140,32893,0,0,40043,14624,0,0,21680,3,0,0,0,0,0,0,1,0,0,85033,54667,21683,0,1
11/6/2021,31005,18699,0,0,40683,11607,0,0,24427,2,0,0,0,0,0,0,0,0,0,49704,52290,24429,0,0
12/6/2021,40172,14468,0,0,42664,19640,0,0,20599,2,0,0,0,0,0,0,0,0,0,54640,62304,20601,0,0
13/6/2021,43164,12555,0,0,40108,14465,0,0,21736,0,0,0,0,0,0,0,0,0,0,55719,54573,21736,0,0
14/6/2021,54873,25316,0,0,68090,30660,0,0,25060,1,0,0,0,0,0,0,0,0,0,80189,98750,25061,0,0
15/6/2021,59841,24155,0,0,82558,32126,0,0,24454,0,0,0,0,0,0,0,0,0,0,83996,114684,24454,0,0
16/6/2021,70841,3412,0,0,111444,4894,0,0,23892,3,0,0,0,0,0,0,0,0,0,74253,116338,23895,0,0
17/6/2021,59771,18780,0,0,99565,25704,0,0,25754,0,0,0,0,0,0,0,0,0,0,78551,125269,25754,0,0
18/6/2021,40877,14592,0,0,86818,18197,0,0,25275,0,0,0,0,0,0,0,0,0,0,55469,105015,25275,0,0
19/6/2021,51854,16519,0,0,64150,19831,0,0,19868,0,0,0,0,0,0,0,0,0,0,68373,83981,19868,0,0
20/6/2021,37430,8960,0,0,66037,15297,0,0,19020,0,0,0,0,0,0,0,0,0,0,46390,81334,19020,0,0
21/6/2021,47685,25256,0,0,117340,29540,0,0,25193,2,0,0,2,0,0,0,0,0,0,72941,146880,25195,2,0
22/6/2021,48483,30749,0,0,127144,30335,0,0,23593,8,0,0,0,0,0,0,0,0,0,79232,157479,23601,0,0
23/6/2021,38743,35334,0,0,123465,44868,0,0,22996,1,0,0,0,0,0,0,0,0,0,74077,168333,22997,0,0
24/6/2021,32841,37778,0,0,127105,57035,0,0,23055,7,0,0,0,0,0,0,0,0,0,70619,184140,23062,0,0
25/6/2021,28763,26459,0,0,104171,41851,0,0,21951,4,0,0,0,0,0,0,0,0,0,55222,146022,21955,0,0
26/6/2021,34106,34422,0,0,90054,21978,0,0,18345,1,0,0,0,0,0,0,1,0,0,68528,112032,18346,0,1
27/6/2021,22564,38416,0,0,72684,27838,0,0,16479,1,0,0,0,0,0,0,0,0,0,60980,100522,16480,0,0
28/6/2021,41691,11629,0,0,103906,32016,0,0,20849,5,0,0,1,0,0,0,0,0,0,53320,135922,20854,1,0
29/6/2021,31158,49385,0,0,106660,36162,0,0,20988,3,0,0,0,0,0,0,0,0,0,80543,142822,20991,0,0
30/6/2021,27953,58509,0,0,124756,38328,0,0,21313,9,0,0,0,0,0,0,0,0,0,86462,163084,21322,0,0
1/7/2021,27368,47640,0,0,134966,38980,0,0,21409,15,0,0,0,0,0,0,1,0,0,75008,173946,21424,0,1
2/7/2021,28248,30138,0,0,119905,40594,0,0,22018,17,0,0,0,0,0,0,0,0,0,58386,160499,22035,0,0
3/7/2021,25950,38849,0,0,100197,40542,0,0,18628,8,0,0,0,0,0,0,0,0,0,64799,140739,18636,0,0
4/7/2021,27186,42675,0,0,88924,38153,0,0,18944,6,0,0,0,0,0,0,0,0,0,69861,127077,18950,0,0
5/7/2021,34630,54134,0,0,150253,66686,0,0,21658,702,0,0,0,0,0,0,0,0,0,88764,216939,22360,0,0
6/7/2021,38365,57552,0,0,156758,81694,0,0,21797,22,0,0,0,0,0,0,0,0,0,95917,238452,21819,0,0
7/7/2021,39856,63150,0,0,157436,109006,0,0,21561,4388,0,0,0,0,0,0,0,0,0,103006,266442,25949,0,0
8/7/2021,40567,58875,0,0,167848,98406,0,0,21627,3367,0,0,0,0,0,0,0,0,0,99442,266254,24994,0,0
9/7/2021,43482,40916,0,0,155357,85409,0,0,21935,3445,0,0,0,0,0,0,0,0,0,84398,240766,25380,0,0
10/7/2021,51615,49693,0,0,149713,63628,0,0,18473,3518,0,0,0,0,0,0,0,0,0,101308,213341,21991,0,0
11/7/2021,50728,37544,0,0,125709,62466,0,0,18384,3445,0,0,0,0,0,0,0,0,0,88272,188175,21829,0,0
12/7/2021,74439,46056,0,0,176331,113609,0,0,21118,3434,0,0,0,0,0,0,0,0,0,120495,289940,24552,0,0
13/7/2021,70378,46576,0,0,179468,121373,0,0,18616,3524,0,0,0,0,0,0,0,0,0,116954,300841,22140,0,0
14/7/2021,82065,40029,0,0,192143,120757,0,0,21055,3355,0,0,0,0,0,0,0,0,0,122094,312900,24410,0,0
15/7/2021,101668,36309,0,0,192729,125038,0,0,23403,32,0,0,0,0,0,0,0,0,0,137977,317767,23435,0,0
16/7/2021,95927,32109,0,0,165236,102120,0,0,22616,65,0,0,0,0,0,0,1,0,0,128036,267356,22681,0,1
17/7/2021,97039,35301,0,0,148784,88013,0,0,18623,9439,0,0,0,0,0,0,0,0,0,132340,236797,28062,0,0
18/7/2021,98608,24920,0,0,134542,69625,0,0,19263,9623,0,0,0,0,0,0,0,0,0,123528,204167,28886,0,0
19/7/2021,129756,39135,0,0,137588,105171,0,0,21503,10192,0,0,0,1,0,0,0,0,0,168891,242759,31695,1,0
20/7/2021,71661,11723,0,0,118119,81603,0,0,18817,10205,0,0,0,0,0,0,0,0,0,83384,199722,29022,0,0
21/7/2021,124231,32549,0,0,144533,127804,0,0,20157,10328,0,0,0,0,0,0,0,0,0,156780,272337,30485,0,0
22/7/2021,170597,33419,0,0,152271,132828,0,0,20603,10713,0,0,1,0,0,0,0,0,0,204016,285099,31316,1,0
23/7/2021,148848,31864,0,0,146158,122093,0,0,19733,10685,0,0,0,0,0,0,0,0,0,180712,268251,30418,0,0
24/7/2021,148728,26966,0,0,129743,101531,0,0,17572,9143,0,0,0,0,0,0,0,0,0,175694,231274,26715,0,0
25/7/2021,138216,26965,0,0,136223,87775,0,0,18138,10333,0,0,0,0,0,0,0,0,0,165181,223998,28471,0,0
26/7/2021,191827,35651,0,0,132905,147113,0,0,18176,12968,0,0,0,0,0,0,0,0,0,227478,280018,31144,0,0
27/7/2021,214313,38747,0,0,133993,154269,0,0,18357,12995,0,0,0,0,0,0,0,0,0,253060,288262,31352,0,0
28/7/2021,206164,39046,0,0,157289,154699,0,0,12108,13602,0,0,0,0,0,0,2,0,0,245210,311988,25710,0,2
29/7/2021,213009,42108,0,0,136371,163479,0,0,13852,13116,0,0,0,0,0,0,4,0,0,255117,299850,26968,0,4
30/7/2021,168998,42868,0,0,149118,147295,0,0,15073,13056,0,0,1,0,0,0,0,0,0,211866,296413,28129,1,0
31/7/2021,170776,49426,0,0,151142,145361,0,0,14403,12916,0,0,0,0,0,0,2,0,0,220202,296503,27319,0,2
1/8/2021,156451,48816,0,0,141486,123991,0,0,12716,12890,0,0,0,0,0,0,2,0,0,205267,265477,25606,0,2
2/8/2021,157351,71482,0,0,75743,167753,0,0,4037,13029,0,0,0,0,0,0,0,0,0,228833,243496,17066,0,0
3/8/2021,179818,68037,0,0,70160,169754,0,0,4090,13240,0,0,0,0,0,0,1,0,0,247855,239914,17330,0,1
4/8/2021,179739,78805,0,0,58929,181092,0,0,4370,13681,0,0,0,0,0,0,1,0,0,258544,240021,18051,0,1
5/8/2021,165022,99287,0,0,66701,190145,0,0,4311,13705,0,0,0,0,0,0,1,0,0,264309,256846,18016,0,1
6/8/2021,125948,93345,0,0,65117,157882,0,0,14474,14858,0,0,0,0,0,0,1,0,0,219293,222999,29332,0,1
7/8/2021,110325,89127,0,0,72462,143681,0,0,22306,14564,0,0,0,0,0,0,1,0,0,199452,216143,36870,0,1
8/8/2021,79978,93872,0,0,68395,131928,0,0,24014,14071,0,0,0,0,0,0,1,0,0,173850,200323,38085,0,1
9/8/2021,98959,128745,0,0,66882,136481,0,0,37749,19757,0,0,0,0,0,0,4,0,0,227704,203363,57506,0,4
10/8/2021,77093,69986,0,0,65566,113487,0,0,34550,18162,0,0,0,0,0,0,2,0,0,147079,179053,52712,0,2
11/8/2021,101631,122869,0,0,99964,136365,0,0,43675,15700,0,0,0,0,0,0,5,0,0,224500,236329,59375,0,5
12/8/2021,85230,166541,0,0,95940,146305,0,0,37438,21361,0,0,0,0,0,0,2,0,0,251771,242245,58799,0,2
13/8/2021,55434,144990,0,0,105198,142281,0,0,25488,24118,0,0,0,0,0,0,2,0,0,200424,247479,49606,0,2
14/8/2021,40814,144517,0,0,115049,125004,0,0,25761,20430,0,0,0,0,0,0,0,0,0,185331,240053,46191,0,0
15/8/2021,35454,130611,0,0,104035,130101,0,0,18911,21287,0,0,0,0,0,0,1,0,0,166065,234136,40198,0,1
16/8/2021,39503,180809,0,0,131817,129600,0,0,20092,25200,0,0,0,0,0,0,0,0,0,220312,261417,45292,0,0
17/8/2021,36155,198120,0,0,143724,128517,0,0,19587,23892,0,0,0,0,0,0,4,0,0,234275,272241,43479,0,4
18/8/2021,33022,187556,0,0,155218,153840,0,0,19310,23827,0,0,0,0,0,0,4,0,0,220578,309058,43137,0,4
19/8/2021,37415,191235,0,0,141374,136040,0,0,18564,25109,0,0,0,0,0,0,3,0,0,228650,277414,43673,0,3
20/8/2021,65695,167907,0,0,98258,149006,0,0,9558,25076,0,0,0,1,0,0,1,0,0,233602,247264,34634,1,1
21/8/2021,76735,158172,0,0,89235,148021,0,0,9766,20066,0,0,0,0,0,0,10,0,0,234907,237256,29832,0,10
22/8/2021,75332,154514,0,0,66659,141084,0,0,8595,19255,0,0,0,0,0,0,2,0,0,229846,207743,27850,0,2
23/8/2021,102054,156545,0,0,49364,74499,0,0,11391,25190,0,0,0,0,0,0,0,0,0,258599,123863,36581,0,0
24/8/2021,105093,183333,0,0,53195,70403,0,0,12267,23128,0,0,0,0,0,0,1,0,0,288426,123598,35395,0,1
25/8/2021,111385,189480,0,0,55318,63164,0,0,10175,23022,0,0,0,0,0,0,0,0,0,300865,118482,33197,0,0
26/8/2021,111141,170081,0,0,49838,72516,0,0,11889,22877,0,0,0,0,0,0,1979,0,0,281222,122354,34766,0,1979
